pregunta_id,pregunta,pregunta_name,articulo_id,embeding
3703,¿Cómo se determina el quórum necesario para la Asamblea General?,pregunta 3703,37,
3704,¿Qué tipo de decisiones se pueden tomar en la Asamblea General?,pregunta 3704,37,
3705,¿Cómo se determina el peso del voto de cada propietario en la Asamblea General?,pregunta 3705,37,
3706,¿Qué tipo de decisiones se toman por mayoría simple y cuáles por mayoría calificada?,pregunta 3706,37,
3707,¿Qué tipo de decisiones se toman con el voto ponderado por el coeficiente de copropiedad?,pregunta 3707,37,
3708,¿Qué limitaciones existen para el voto de los propietarios de viviendas en las decisiones económicas?,pregunta 3708,37,
3709,¿Qué tipo de decisiones son de obligatorio cumplimiento para todos los propietarios?,pregunta 3709,37,
3710,¿Qué pasa con los propietarios que no están presentes en la Asamblea General?,pregunta 3710,37,
3711,¿Qué pasa con los propietarios que no están de acuerdo con las decisiones tomadas?,pregunta 3711,37,
3712,¿Quién es responsable de hacer cumplir las decisiones de la Asamblea General?,pregunta 3712,37,
3713,¿Qué derechos tienen los moradores no propietarios en el régimen de propiedad horizontal?,pregunta 3713,37,
3714,¿Cómo pueden los no propietarios hacer valer sus derechos ante las autoridades internas del inmueble?,pregunta 3714,37,
3715,¿Qué tipo de decisiones pueden afectar a los no propietarios?,pregunta 3715,37,
3716,¿Cómo se garantiza el derecho de defensa de los no propietarios en caso de sanciones?,pregunta 3716,37,
3717,¿Qué aspectos de la ley original fueron modificados por la Sentencia C-522 de 2002?,pregunta 3717,37,
3718,¿Qué tipo de decisiones económicas están sujetas a la limitación del voto ponderado por el coeficiente de propiedad?,pregunta 3718,37,
3719,¿Qué argumentos utilizó la Corte Constitucional para justificar la modificación de la ley?,pregunta 3719,37,
3720,¿Qué aspectos de la ley original fueron modificados por la Sentencia C-318 de 2002?,pregunta 3720,37,
3721,¿Qué derechos se garantizan a los no propietarios en el régimen de propiedad horizontal?,pregunta 3721,37,
3801,¿Cómo se constituye la Asamblea General de Propietarios?,pregunta 3801,38,
3802,¿Quién puede participar en la Asamblea General de Propietarios?,pregunta 3802,38,
3803,¿Qué tipo de decisiones se toman en la Asamblea General de Propietarios?,pregunta 3803,38,
3804,¿Con qué frecuencia se reúne la Asamblea General de Propietarios?,pregunta 3804,38,
3805,¿Cómo se toman las decisiones en la Asamblea General de Propietarios?,pregunta 3805,38,
3806,¿Qué tipo de quórum se requiere para tomar decisiones en la Asamblea General de Propietarios?,pregunta 3806,38,
3807,¿Cómo se elige y se remueve al administrador y su suplente?,pregunta 3807,38,
3808,¿Cómo se aprueban los estados financieros y el presupuesto anual?,pregunta 3808,38,
3809,¿Cómo se elige y se remueve al comité de convivencia?,pregunta 3809,38,
3810,¿Cómo se aprueba el presupuesto anual del edificio o conjunto y las cuotas para las expensas?,pregunta 3810,38,
3811,¿Cómo se elige y se remueve al consejo de administración y al revisor fiscal?,pregunta 3811,38,
3812,¿Cómo se aprueban las reformas al reglamento de propiedad horizontal?,pregunta 3812,38,
3813,¿Cómo se decide la desafectación de bienes comunes no esenciales?,pregunta 3813,38,
3814,¿Cómo se decide la reconstrucción del edificio o conjunto?,pregunta 3814,38,
3815,¿Cómo se deciden las sanciones por incumplimiento de las obligaciones?,pregunta 3815,38,
3816,¿Cómo se aprueba la disolución y liquidación de la persona jurídica?,pregunta 3816,38,
3817,¿Cómo se autoriza al administrador a realizar erogaciones con cargo al Fondo de Imprevistos?,pregunta 3817,38,
3818,¿Qué funciones puede delegar la Asamblea General de Propietarios al Consejo de Administración?,pregunta 3818,38,
3819,¿Cómo se realiza la delegación de funciones?,pregunta 3819,38,
3820,¿Cuáles son las limitaciones a la delegación de funciones?,pregunta 3820,38,
3821,¿Qué normas legales regulan la Asamblea General de Propietarios?,pregunta 3821,38,
3822,¿Cómo se interpreta la normativa sobre la Asamblea General de Propietarios?,pregunta 3822,38,
3823,¿Qué sentencias de la Corte Constitucional son relevantes para la Asamblea General de Propietarios?,pregunta 3823,38,
3824,¿Cuáles son las mejores prácticas para la gestión de la Asamblea General de Propietarios?,pregunta 3824,38,
3825,¿Qué problemas se presentan con frecuencia en la Asamblea General de Propietarios?,pregunta 3825,38,
3826,¿Cómo se pueden resolver los conflictos que surgen en la Asamblea General de Propietarios?,pregunta 3826,38,
3901,¿Con qué frecuencia se deben realizar las Asambleas Generales Ordinarias?,pregunta 3901,39,
3902,¿Quién fija la fecha de la Asamblea General Ordinaria?,pregunta 3902,39,
3903,¿Qué temas se deben tratar en las Asambleas Generales Ordinarias?,pregunta 3903,39,
3904,¿Cuánto tiempo de antelación debe darse la convocatoria a la Asamblea General Ordinaria?,pregunta 3904,39,
3905,¿Quién es el responsable de convocar la Asamblea General Ordinaria?,pregunta 3905,39,
3906,¿En qué casos se puede convocar una Asamblea General Extraordinaria?,pregunta 3906,39,
3907,¿Quiénes pueden convocar una Asamblea General Extraordinaria?,pregunta 3907,39,
3908,¿Qué porcentaje de propietarios es necesario para convocar una Asamblea General Extraordinaria?,pregunta 3908,39,
3909,¿Qué temas se pueden tratar en una Asamblea General Extraordinaria?,pregunta 3909,39,
3910,¿Qué información debe incluirse en la convocatoria a una Asamblea General Extraordinaria?,pregunta 3910,39,
3911,¿Cómo se debe realizar la convocatoria a las Asambleas Generales?,pregunta 3911,39,
3912,¿A quién se debe enviar la convocatoria?,pregunta 3912,39,
3913,¿Qué información debe incluir la convocatoria?,pregunta 3913,39,
3914,¿Qué pasa si no se cumple con los requisitos de la convocatoria?,pregunta 3914,39,
3915,¿Tienen derecho a participar los no propietarios en las Asambleas Generales?,pregunta 3915,39,
3916,¿De qué manera pueden participar los no propietarios en las Asambleas Generales?,pregunta 3916,39,
3917,¿Qué derechos tienen los no propietarios en relación a las decisiones que se tomen en las Asambleas Generales?,pregunta 3917,39,
3918,¿Cómo se garantiza el derecho de defensa de los no propietarios en caso de sanciones?,pregunta 3918,39,
3919,¿Qué información sobre las contribuciones a las expensas comunes debe incluirse en la convocatoria?,pregunta 3919,39,
3920,¿Qué consecuencias tiene el no pago de las contribuciones a las expensas comunes?,pregunta 3920,39,
3921,¿Qué aspectos del Artículo 39 fueron declarados exequibles por la Corte Constitucional?,pregunta 3921,39,
3922,¿Qué interpretaciones de la Corte Constitucional se deben tener en cuenta al aplicar el Artículo 39?,pregunta 3922,39,
4201,¿En qué casos se puede celebrar una reunión de la asamblea general de forma no presencial?,pregunta 4201,42,
4202,¿Qué medios de comunicación se pueden utilizar para la deliberación y decisión en una reunión no presencial?,pregunta 4202,42,
4203,¿Qué requisitos de quórum se deben cumplir para la validez de una reunión no presencial?,pregunta 4203,42,
4204,¿Cómo se debe llevar a cabo la sucesión de comunicaciones en una reunión no presencial?,pregunta 4204,42,
4205,¿Qué papel juega el revisor fiscal en la validación de una reunión no presencial?,pregunta 4205,42,
4206,¿Qué derechos tienen los moradores no propietarios en relación a las decisiones que se toman en la asamblea general?,pregunta 4206,42,
4207,¿Pueden los moradores no propietarios presentar peticiones a las autoridades internas del inmueble?,pregunta 4207,42,
4208,¿Tienen derecho a ser oídos en las decisiones que les afectan?,pregunta 4208,42,
4209,¿Qué garantías se deben respetar al imponer sanciones a los no propietarios?,pregunta 4209,42,
4210,¿Cómo se garantiza el derecho de defensa de los no propietarios en caso de sanciones?,pregunta 4210,42,
4211,¿Qué tipo de pruebas se requieren para acreditar la validez de una reunión no presencial?,pregunta 4211,42,
4212,¿Qué información debe constar en las pruebas para validar una reunión no presencial?,pregunta 4212,42,
4213,¿Qué ejemplos de pruebas se mencionan en el texto?,pregunta 4213,42,
4214,¿Qué tipo de decisiones se pueden tomar en una reunión no presencial?,pregunta 4214,42,
4215,¿Existen limitaciones en el tipo de decisiones que se pueden tomar en una reunión no presencial?,pregunta 4215,42,
4216,¿Cómo se puede garantizar la transparencia y la participación equitativa en una reunión no presencial?,pregunta 4216,42,
4217,¿Qué tipo de conflictos pueden surgir en relación a las reuniones no presenciales?,pregunta 4217,42,
4218,¿Cómo se pueden resolver los conflictos que surjan en relación a las reuniones no presenciales?,pregunta 4218,42,
4301,¿Qué requisitos deben cumplirse para que las decisiones de la asamblea general sean válidas?,pregunta 4301,43,
4302,"¿Cómo se debe expresar el voto de los propietarios, sus representantes o delegados?",pregunta 4302,43,
4303,¿Qué información debe incluirse en la comunicación del voto?,pregunta 4303,43,
4304,¿Cuál es el plazo máximo para recibir los votos en documentos separados?,pregunta 4304,43,
4305,¿Cómo se calcula la mayoría respectiva para la toma de decisiones?,pregunta 4305,43,
4306,¿Qué derechos tienen los moradores no propietarios en las decisiones que puedan afectarlos?,pregunta 4306,43,
4307,¿Cómo pueden ejercer el derecho de petición y ser oídos en las decisiones de la asamblea general?,pregunta 4307,43,
4308,¿Qué garantías se deben respetar al imponer sanciones a los no propietarios?,pregunta 4308,43,
4309,¿Qué aclaraciones hizo la Corte Constitucional sobre la interpretación del Artículo 43?,pregunta 4309,43,
4310,¿Cómo se relaciona la sentencia C-318 de 2002 con la participación de los moradores no propietarios?,pregunta 4310,43,
4311,¿Qué implicaciones tiene la exequibilidad de las normas acusadas para la toma de decisiones en la propiedad horizontal?,pregunta 4311,43,
4312,¿Cómo se pueden implementar las normas del Artículo 43 en la práctica?,pregunta 4312,43,
4313,¿Qué mecanismos se pueden utilizar para garantizar la participación de los moradores no propietarios?,pregunta 4313,43,
4314,¿Qué tipo de decisiones de la asamblea general pueden afectar a los moradores no propietarios?,pregunta 4314,43,
4315,¿Cómo se pueden resolver las controversias que surjan en la aplicación del Artículo 43?,pregunta 4315,43,
4501,¿Qué se necesita para que una asamblea general de copropietarios pueda sesionar?,pregunta 4501,45,
4502,¿Cómo se calcula el quórum para una sesión de la asamblea general?,pregunta 4502,45,
4503,¿Qué mayoría se necesita para tomar decisiones en una asamblea general?,pregunta 4503,45,
4504,¿Existen excepciones a la regla general del quórum y la mayoría?,pregunta 4504,45,
4505,¿Qué tipo de decisiones requieren un quórum o mayoría superior al 50%+1?,pregunta 4505,45,
4506,¿Cuál es la máxima mayoría que se puede exigir para una decisión en una asamblea general?,pregunta 4506,45,
4507,¿Qué sucede si una decisión se toma en contravención a las reglas de quórum y mayoría?,pregunta 4507,45,
4508,¿Tienen derecho a voz y voto los moradores no propietarios en las asambleas generales?,pregunta 4508,45,
4509,¿Cómo se garantiza el derecho de defensa de los no propietarios en caso de sanciones?,pregunta 4509,45,
4510,¿Cómo interpreta la Corte Constitucional la aplicación de los coeficientes de propiedad en las decisiones de contenido no económico?,pregunta 4510,45,
4511,"¿Qué significa la frase ""en los términos del fundamento jurídico número 14 de la parte considerativa de la presente sentencia""?",pregunta 4511,45,
4512,¿Qué impacto tiene la Sentencia C-522-02 de 2002 en la interpretación del artículo 45?,pregunta 4512,45,
4513,¿Cómo se pueden aplicar las reglas de quórum y mayoría en la práctica?,pregunta 4513,45,
4514,¿Qué tipo de conflictos pueden surgir en relación con la aplicación del artículo 45?,pregunta 4514,45,
4515,¿Qué recursos legales tienen los copropietarios para defender sus derechos en caso de incumplimiento del artículo 45?,pregunta 4515,45,
4601,¿Qué porcentaje de los coeficientes de copropiedad se necesita para tomar decisiones que afectan la destinación de los bienes comunes?,pregunta 4601,46,
4602,¿Qué tipo de decisiones requieren una mayoría calificada del 70% de los coeficientes de copropiedad?,pregunta 4602,46,
4603,¿Qué tipo de decisiones no se pueden tomar en reuniones no presenciales o de segunda convocatoria?,pregunta 4603,46,
4604,¿Qué sucede si no se obtiene la mayoría calificada en una reunión de segunda convocatoria?,pregunta 4604,46,
4605,¿Qué tipo de cambios en la destinación de los bienes comunes requieren una mayoría calificada?,pregunta 4605,46,
4606,"¿Qué se considera una ""sensible disminución en uso y goce"" de los bienes comunes?",pregunta 4606,46,
4607,"¿Cuándo se consideran las expensas extraordinarias como ""expensas comunes diferentes de las necesarias""?",pregunta 4607,46,
4608,¿Qué requisitos se deben cumplir para asignar un bien común al uso y goce exclusivo de un bien privado?,pregunta 4608,46,
4609,¿Qué tipo de reformas a los estatutos y reglamento requieren una mayoría calificada?,pregunta 4609,46,
4610,"¿Qué se considera un bien común ""no esencial"" para su desafectación?",pregunta 4610,46,
4611,¿Qué porcentaje de la reconstrucción del edificio o conjunto requiere una mayoría calificada?,pregunta 4611,46,
4612,¿Qué tipo de cambios en la destinación de los bienes de dominio particular requieren una mayoría calificada?,pregunta 4612,46,
4613,¿Qué tipo de inmuebles se pueden adquirir para el edificio o conjunto con una mayoría calificada?,pregunta 4613,46,
4614,¿Qué requisitos se deben cumplir para la liquidación y disolución del edificio o conjunto?,pregunta 4614,46,
4615,¿Por qué la Corte Constitucional se declaró inhibida para fallar sobre este artículo?,pregunta 4615,46,
4616,"¿Qué significa que la demanda era ""inepta""?",pregunta 4616,46,
4617,¿Qué tipo de decisiones sobre este artículo podría tomar la Corte Constitucional en el futuro?,pregunta 4617,46,
4618,¿Cómo se aplica este artículo en la práctica?,pregunta 4618,46,
4619,¿Qué tipo de conflictos pueden surgir en relación con la toma de decisiones con mayoría calificada?,pregunta 4619,46,
4620,¿Qué mecanismos existen para resolver estos conflictos?,pregunta 4620,46,
4621,¿Qué otras leyes o normas regulan la toma de decisiones en edificios o conjuntos?,pregunta 4621,46,
4622,¿Cómo se relaciona este artículo con otras normas sobre propiedad horizontal?,pregunta 4622,46,
4623,¿Qué tipo de reformas se podrían realizar a este artículo para mejorar su aplicación?,pregunta 4623,46,
4701,¿Qué información debe constar en las actas de la asamblea?,pregunta 4701,47,
4702,¿Quién firma las actas de la asamblea?,pregunta 4702,47,
4703,¿Qué tipo de actas existen?,pregunta 4703,47,
4704,¿Cómo se convoca a una asamblea?,pregunta 4704,47,
4705,¿Cómo se determina el orden del día de una asamblea?,pregunta 4705,47,
4706,¿Cómo se registran los votos emitidos en una asamblea?,pregunta 4706,47,
4707,¿Qué ocurre si la asamblea decide encargar a alguien la verificación de la redacción del acta?,pregunta 4707,47,
4708,¿Cuál es el plazo para la verificación del acta?,pregunta 4708,47,
4709,¿Quién es responsable de poner a disposición de los propietarios la copia del acta?,pregunta 4709,47,
4710,¿Dónde se debe poner a disposición la copia del acta?,pregunta 4710,47,
4711,¿Cómo se informa a los propietarios sobre la disponibilidad del acta?,pregunta 4711,47,
4712,¿Qué valor probatorio tiene la copia del acta?,pregunta 4712,47,
4713,¿Qué se debe hacer si se niega la entrega de una copia del acta?,pregunta 4713,47,
4714,¿A quién se puede acudir en caso de que se niegue la entrega de una copia del acta?,pregunta 4714,47,
4715,¿Qué tipo de sanción se puede aplicar en caso de que se niegue la entrega de una copia del acta?,pregunta 4715,47,
4716,¿Pueden los moradores no propietarios participar en las decisiones de la asamblea?,pregunta 4716,47,
4717,¿Qué derechos tienen los moradores no propietarios en relación con las decisiones de la asamblea?,pregunta 4717,47,
4718,¿Cómo se garantiza el derecho de defensa de los no propietarios en caso de sanciones?,pregunta 4718,47,
4719,¿Qué artículo del reglamento se refiere a las actas de la asamblea?,pregunta 4719,47,
4720,¿Qué dice el Concepto de la Sec. General 03 de 2008 del Artículo 47?,pregunta 4720,47,
4721,¿Qué sentencia de la Corte Constitucional se refiere a la exequibilidad de este texto?,pregunta 4721,47,
4722,¿Qué aspectos del texto fueron declarados exequibles por la Corte Constitucional?,pregunta 4722,47,
4723,¿Qué tipo de sanciones se pueden aplicar a los propietarios que no cumplan con las normas sobre las actas de la asamblea?,pregunta 4723,47,
4724,¿Qué tipo de conflictos pueden surgir en relación con las actas de la asamblea?,pregunta 4724,47,
4725,¿Cómo se puede garantizar la transparencia y la participación en las decisiones de la asamblea?,pregunta 4725,47,
4726,¿Qué medidas se pueden tomar para mejorar la gestión de las actas de la asamblea?,pregunta 4726,47,
4901,¿Quiénes pueden impugnar las decisiones de la asamblea general de propietarios?,pregunta 4901,49,
4902,¿Bajo qué condiciones se puede impugnar una decisión de la asamblea general?,pregunta 4902,49,
4903,¿Qué tipo de decisiones de la asamblea general pueden ser impugnadas?,pregunta 4903,49,
4904,¿Cuál es el plazo para impugnar una decisión de la asamblea general?,pregunta 4904,49,
4905,¿Qué procedimiento se debe seguir para impugnar una decisión de la asamblea general?,pregunta 4905,49,
4906,¿Qué tipo de decisiones de la asamblea general están exentas de la impugnación?,pregunta 4906,49,
4907,¿Qué derechos tienen los moradores no propietarios en el régimen de propiedad horizontal?,pregunta 4907,49,
4908,¿Cómo se garantiza el derecho de defensa de los no propietarios en caso de sanciones?,pregunta 4908,49,
4909,¿Qué mecanismos existen para que los moradores no propietarios puedan hacer valer sus derechos?,pregunta 4909,49,
4910,¿Qué inciso fue derogado por la Ley 1564 de 2012?,pregunta 4910,49,
4911,¿Qué consecuencias tiene la derogación del inciso?,pregunta 4911,49,
4912,¿Qué normas se aplican ahora para determinar el plazo de impugnación?,pregunta 4912,49,
4913,¿Qué tipo de sanciones pueden imponerse por incumplimiento de obligaciones no pecuniarias?,pregunta 4913,49,
4914,¿Qué tipo de decisiones de la asamblea general son más susceptibles de ser impugnadas?,pregunta 4914,49,
4915,¿Qué ejemplos concretos de decisiones de la asamblea general podrían ser impugnadas?,pregunta 4915,49,
4916,¿Qué tipo de conflictos pueden surgir entre los propietarios y los moradores no propietarios en el régimen de propiedad horizontal?,pregunta 4916,49,
4917,¿Qué medidas pueden tomarse para evitar conflictos en el régimen de propiedad horizontal?,pregunta 4917,49,
5101,¿Cuáles son las facultades del administrador del edificio o conjunto?,pregunta 5101,51,
5102,¿Qué responsabilidades tiene el administrador en relación a la contabilidad del edificio?,pregunta 5102,51,
5103,¿Cómo se gestionan las reformas al reglamento de propiedad horizontal?,pregunta 5103,51,
5104,¿Qué tipo de sanciones puede imponer el administrador?,pregunta 5104,51,
5105,¿Cómo se notifican las sanciones a los propietarios?,pregunta 5105,51,
5106,¿Qué ocurre cuando el administrador es una persona jurídica?,pregunta 5106,51,
5107,¿Qué temas se deben someter a la aprobación de la asamblea general?,pregunta 5107,51,
5108,¿Quién convoca a la asamblea general?,pregunta 5108,51,
5109,¿Qué tipo de reuniones de la asamblea general existen?,pregunta 5109,51,
5110,¿Cómo se administran los bienes de dominio común del edificio?,pregunta 5110,51,
5111,¿Cómo se recaudan las cuotas ordinarias y extraordinarias?,pregunta 5111,51,
5112,¿Qué derechos tienen los moradores no propietarios del edificio?,pregunta 5112,51,
5113,¿Quién representa judicial y extrajudicialmente al edificio o conjunto?,pregunta 5113,51,
5114,¿Cuándo se pueden conceder poderes especiales para la representación legal?,pregunta 5114,51,
5115,¿Cómo se lleva a cabo el cobro judicial de las obligaciones de los propietarios?,pregunta 5115,51,
5116,¿Qué se debe hacer al cambiar de propietario un bien de dominio particular?,pregunta 5116,51,
5117,¿Qué otras funciones puede tener el administrador además de las mencionadas en la ley?,pregunta 5117,51,
5301,¿Qué tipo de edificios o conjuntos están obligados a tener un consejo de administración?,pregunta 5301,53,
5302,¿Cuál es el mínimo de bienes privados para que sea obligatorio un consejo de administración?,pregunta 5302,53,
5303,¿Qué tipo de bienes privados se excluyen del conteo para determinar la obligatoriedad del consejo de administración?,pregunta 5303,53,
5304,¿Quién puede integrar el consejo de administración?,pregunta 5304,53,
5305,¿Qué sucede con los edificios o conjuntos con menos de 30 bienes privados?,pregunta 5305,53,
5306,¿Qué tipo de edificios o conjuntos pueden optar por tener un consejo de administración?,pregunta 5306,53,
5307,¿Qué tipo de edificios o conjuntos no están obligados a tener un consejo de administración?,pregunta 5307,53,
5308,¿Qué derechos tienen los moradores no propietarios en los edificios bajo el régimen de propiedad horizontal?,pregunta 5308,53,
5309,¿Qué tipo de decisiones pueden afectar a los moradores no propietarios?,pregunta 5309,53,
5310,¿Qué tipo de derecho de defensa tienen los no propietarios en caso de sanciones?,pregunta 5310,53,
5311,¿Qué tipo de edificios o conjuntos están cubiertos por el Artículo 53?,pregunta 5311,53,
5312,¿Qué tipo de edificios o conjuntos pueden optar por tener un consejo de administración según el Artículo 53?,pregunta 5312,53,
5313,¿Qué tipo de edificios o conjuntos no están obligados a tener un consejo de administración según el Artículo 53?,pregunta 5313,53,
5314,¿Cuáles son las funciones del consejo de administración?,pregunta 5314,53,
5315,¿Cómo se elige el consejo de administración?,pregunta 5315,53,
5316,¿Qué tipo de decisiones puede tomar el consejo de administración?,pregunta 5316,53,
5317,¿Qué tipo de sanciones puede imponer el consejo de administración?,pregunta 5317,53,
5318,¿Cómo se puede impugnar una decisión del consejo de administración?,pregunta 5318,53,
5801,¿Cómo se elige el Comité de Convivencia?,pregunta 5801,58,
5802,"¿Quién lo elige, cómo se realiza la elección, qué requisitos se deben cumplir?",pregunta 5802,58,
5803,¿Qué tipo de conflictos puede resolver el Comité de Convivencia?,pregunta 5803,58,
5804,¿Se limita a conflictos de convivencia o puede abordar otros temas?,pregunta 5804,58,
5805,"¿Qué tipo de ""fórmulas de arreglo"" puede proponer el Comité de Convivencia?",pregunta 5805,58,
5806,¿Son vinculantes para las partes?,pregunta 5806,58,
5807,¿Qué tipo de soluciones se pueden esperar?,pregunta 5807,58,
5808,¿Qué ocurre si las partes no llegan a un acuerdo con el Comité de Convivencia?,pregunta 5808,58,
5809,¿Se puede recurrir a otros mecanismos?,pregunta 5809,58,
5810,¿Qué opciones existen?,pregunta 5810,58,
5811,¿Cuál es el papel del acta del Comité de Convivencia?,pregunta 5811,58,
5812,¿Qué información debe contener?,pregunta 5812,58,
5813,¿Qué valor legal tiene?,pregunta 5813,58,
5814,¿Qué tipo de sanciones puede imponer el Comité de Convivencia?,pregunta 5814,58,
5815,¿Puede imponer multas o sanciones disciplinarias?,pregunta 5815,58,
5816,¿Qué límites tiene su poder?,pregunta 5816,58,
5817,¿Qué mecanismos alternos de solución de conflictos se pueden utilizar en propiedad horizontal?,pregunta 5817,58,
5818,¿Cuáles son las opciones más comunes?,pregunta 5818,58,
5819,¿Cuáles son sus características?,pregunta 5819,58,
5820,¿Cómo se regulan los mecanismos alternos de solución de conflictos en propiedad horizontal?,pregunta 5820,58,
5821,¿Qué normas legales se aplican?,pregunta 5821,58,
5822,¿Qué requisitos se deben cumplir?,pregunta 5822,58,
5823,¿Qué ventajas ofrecen los mecanismos alternos de solución de conflictos frente a la vía judicial?,pregunta 5823,58,
5824,"¿Son más rápidos, económicos o flexibles?",pregunta 5824,58,
5825,¿Qué otros beneficios se pueden destacar?,pregunta 5825,58,
5826,¿Qué tipo de conflictos se pueden resolver en la vía judicial?,pregunta 5826,58,
5827,¿Qué casos no son competencia del Comité de Convivencia o de los mecanismos alternos?,pregunta 5827,58,
5828,¿Qué procedimiento se debe seguir para resolver un conflicto en la vía judicial?,pregunta 5828,58,
5829,¿Qué tipo de pruebas se deben presentar?,pregunta 5829,58,
5830,¿Qué plazos se deben cumplir?,pregunta 5830,58,
5831,¿Qué tipo de sanciones puede imponer la autoridad judicial?,pregunta 5831,58,
5832,¿Qué tipo de medidas se pueden tomar para resolver el conflicto?,pregunta 5832,58,
5833,¿Qué consecuencias pueden tener las decisiones judiciales?,pregunta 5833,58,
5834,¿Qué normas legales regulan la solución de conflictos en propiedad horizontal?,pregunta 5834,58,
5835,¿Qué artículos de la ley se deben consultar?,pregunta 5835,58,
5836,¿Qué aspectos del reglamento de propiedad horizontal son relevantes?,pregunta 5836,58,
5837,¿Cómo se interpretan las normas legales en caso de conflicto?,pregunta 5837,58,
5838,¿Qué criterios se deben aplicar?,pregunta 5838,58,
5839,¿Qué tipo de jurisprudencia se puede consultar?,pregunta 5839,58,
5901,¿Qué tipo de obligaciones no pecuniarias se encuentran consagradas en la ley o en el reglamento de propiedad horizontal?,pregunta 5901,59,
5902,"¿Quiénes pueden ser considerados infractores de estas obligaciones: propietarios, tenedores o terceros?",pregunta 5902,59,
5903,¿Qué tipo de requerimiento escrito se debe realizar antes de imponer una sanción por incumplimiento?,pregunta 5903,59,
5904,¿Cuál es el plazo que se debe otorgar al infractor para que se ajuste a las normas?,pregunta 5904,59,
5905,¿Cuáles son las sanciones que se pueden imponer por incumplimiento de las obligaciones no pecuniarias?,pregunta 5905,59,
5906,¿Qué tipo de publicación se puede realizar para informar sobre los infractores?,pregunta 5906,59,
5907,¿Cuál es el límite máximo de las multas sucesivas que se pueden imponer?,pregunta 5907,59,
5908,¿Cómo se calcula el valor de las multas sucesivas?,pregunta 5908,59,
5909,¿Qué bienes de uso común se pueden restringir en caso de incumplimiento?,pregunta 5909,59,
5910,¿Se pueden restringir los bienes comunes esenciales o los destinados a uso exclusivo?,pregunta 5910,59,
5911,¿Qué tipo de derecho de defensa tienen los no propietarios en caso de imposición de sanciones?,pregunta 5911,59,
5912,¿Qué tipo de decisiones pueden afectar a los moradores no propietarios de inmuebles sometidos al régimen de propiedad horizontal?,pregunta 5912,59,
5913,¿Qué tipo de derecho de petición pueden ejercer los moradores no propietarios?,pregunta 5913,59,
5914,¿Qué sentencias de la Corte Constitucional declaran la exequibilidad de las normas sobre sanciones en propiedad horizontal?,pregunta 5914,59,
5915,¿Qué condiciones se establecen en las sentencias para garantizar la exequibilidad de las normas?,pregunta 5915,59,
5916,"¿Qué dice el Concepto del Min. Ambiente, Vivienda y Desarrollo Territorial 53886 de 2011 sobre el Artículo 59?",pregunta 5916,59,
